Unnamed: 0,time,open,high,low,close,volume,SMA_5,SMA_20,EMA_10,Momentum_3,Momentum_10,RSI_14,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,OBV
11,2023-12-11,23.97,23.97,23.17,23.26,9477035,23.741999999999997,23.200833333333335,23.428747054877686,-0.034454130344541256,0.04539325842696629,1.1382488479262634,-0.19747901297698078,23.459793287987207,23.200833333333335,24.463426864222207,21.938239802444464,-2439214.0
12,2023-12-12,23.38,23.51,22.63,22.63,12867192,23.592000000000002,23.15692307692308,23.283520317627197,-0.05590321234876927,0.0017706949977867037,0.8821428571428527,-0.12347923921418058,23.293834630389767,23.15692307692308,24.406546609975724,21.907299543870433,-15306406.0
13,2023-12-13,22.8,22.88,21.92,22.04,15801175,23.182,23.077142857142857,23.05742571442225,-0.08204914618908798,-0.035026269702276736,0.7286135693215385,-0.017029510605556908,23.043067704311817,23.077142857142857,24.417990547028822,21.73629516725689,-31107581.0
14,2023-12-14,22.42,22.42,21.75,21.83,12175972,22.753999999999998,22.993999999999996,22.834257402709113,-0.0614789337919176,-0.04043956043956054,0.6861111111111171,0.08331747916593812,22.800454163449455,22.993999999999996,24.43768180111032,21.550318198889673,-43283553.0
15,2023-12-15,21.92,22.42,21.58,22.0,16754830,22.351999999999997,22.931874999999998,22.682574238580184,-0.027839151568714082,-0.026117751217352825,0.9134948096885864,0.14742617509328326,22.640363330759563,22.931874999999998,24.41250943608925,21.451240563910748,-26528723.0
16,2023-12-18,22.0,22.17,21.75,22.0,7632975,22.1,22.87705882352941,22.558469831565603,-0.001814882032667886,-0.07251264755480602,0.7958477508650503,0.19597371549113163,22.512290664607654,22.87705882352941,24.38025150422411,21.37386614283471,-26528723.0
17,2023-12-19,22.0,22.17,21.29,22.17,11797909,22.008000000000003,22.837777777777777,22.48783895309913,0.015574896930829363,-0.05175363558597079,0.7681660899654048,0.21821496548385255,22.443832531686127,22.837777777777777,24.333694660582914,21.34186089497264,-14730814.0
18,2023-12-20,22.25,22.34,22.0,22.08,5968867,22.016,22.797894736842103,22.413686416172013,0.0036363636363636598,-0.08343711083437122,0.7681660899654048,0.24033315319343274,22.371066025348902,22.797894736842103,24.292664565981447,21.30312490770276,-20699681.0
19,2023-12-21,21.92,22.17,21.79,22.08,5155601,22.066,22.762,22.35301615868619,0.0036363636363636598,-0.07884856070087609,0.8131868131868174,0.2549233782856284,22.312852820279122,22.762,24.25190427103291,21.27209572896709,-20699681.0
20,2023-12-22,22.17,22.8,22.17,22.42,8472149,22.15,22.735000000000003,22.365195038925066,0.011276499774470095,-0.06622240733027907,0.5238095238095326,0.2363268494742634,22.3342822562233,22.735000000000003,24.229361331630905,21.2406386683691,-12227532.0
21,2023-12-25,22.59,23.26,22.17,23.05,12973527,22.36,22.775,22.48970503184778,0.04393115942029002,-0.009028374892519397,0.8619246861924665,0.168807325767645,22.47742580497864,22.775,24.25748014098707,21.292519859012927,745995.0
22,2023-12-26,23.26,23.34,23.01,23.26,7021840,22.578,22.8085,22.62975866242091,0.05344202898550732,0.027839151568714193,0.6527196652719738,0.09723154707137738,22.633940643982914,22.8085,24.30360464340689,21.31339535659311,7767835.0
23,2023-12-27,23.34,23.47,23.13,23.13,8419119,22.788,22.823,22.720711632889838,0.03166815343443341,0.049455535390199534,0.6500000000000057,0.05041597633132611,22.733152515186333,22.823,24.325000070081995,21.320999929918006,-651284.0
24,2023-12-28,23.13,23.42,22.96,23.17,9371408,23.006,22.844,22.80240042690987,0.0052060737527115375,0.061383417315620914,0.6500000000000057,0.00997168613519861,22.820522012149066,22.844,24.353428612701546,21.334571387298457,8720124.0
25,2023-12-29,23.26,23.38,23.13,23.3,7847218,23.182,22.8795,22.892873076562623,0.0017196904557179593,0.05909090909090908,1.0242424242424306,-0.032199443632539015,22.916417609719254,22.8795,24.39715019199523,21.36184980800477,16567342.0
26,2024-01-02,23.38,23.47,22.59,22.59,9958743,23.09,22.823,22.837805244460327,-0.023346303501945442,0.026818181818181852,0.9768786127167601,-0.008234380702617727,22.851134087775403,22.823,24.29226548065065,21.353734519349352,6608599.0
27,2024-01-03,22.42,23.09,22.42,23.01,7334308,23.04,22.8045,22.869113381831177,-0.006905481225722876,0.03788903924221931,1.850877192982452,-0.022868768655495586,22.882907270220322,22.8045,24.253412114584414,21.355587885415588,13942907.0
28,2024-01-04,23.05,23.59,22.88,23.01,12839792,23.016000000000002,22.7505,22.894729130589145,-0.01244635193133048,0.04211956521739135,2.2688172043010724,-0.03407384447435291,22.90832581617626,22.7505,24.072642997282504,21.428357002717494,13942907.0
29,2024-01-05,22.96,23.38,22.96,23.09,8878035,23.0,22.7065,22.930232925027482,0.022133687472332797,0.04574275362318847,2.172043010752674,-0.04884621049227178,22.94466065294101,22.7065,23.911110004589823,21.501889995410174,22820942.0
30,2024-01-08,23.34,23.93,23.21,23.55,15840709,23.05,22.683500000000002,23.042917847749756,0.02346805736636237,0.0504014272970561,2.666666666666657,-0.09655850625568618,23.06572852235281,22.683500000000002,23.797473920133164,21.56952607986684,38661651.0
31,2024-01-09,23.67,24.22,23.55,23.93,16641623,23.318,22.717,23.204205511795255,0.039982616253802616,0.03817787418655083,2.892473118279554,-0.1631529430360743,23.23858281788225,22.717,23.93902765064763,21.494972349352366,55303274.0
32,2024-01-10,23.84,23.84,23.09,23.42,14456257,23.4,22.7565,23.243440873287025,0.01429190125595503,0.006878761822871837,1.992592592592601,-0.17278501808582547,23.274866254305802,22.7565,24.01714770319822,21.49585229680178,40847017.0
33,2024-01-11,23.26,23.51,23.01,23.26,7884548,23.45,22.817500000000003,23.246451623598475,-0.012314225053078554,0.005620406398616717,1.7814569536423903,-0.16559892283322952,23.271893003444642,22.817500000000003,24.04991952870638,21.585080471293626,32962469.0
34,2024-01-12,22.88,23.17,22.63,23.09,12890228,23.45,22.880499999999998,23.218005873853297,-0.035102381947346384,-0.0034527406128614935,1.3988095238095184,-0.14452037045204236,23.23551440275571,22.880499999999998,24.02613657321802,21.734863426781974,20072241.0
35,2024-01-15,23.13,23.26,22.59,22.59,6791846,23.258,22.910000000000004,23.103822987698152,-0.03543979504696848,-0.03047210300429193,0.7889908256880744,-0.08647283943599149,23.10641152220457,22.910000000000004,23.988595578079494,21.831404421920514,13280395.0
36,2024-01-16,22.25,23.13,22.25,23.13,5559154,23.098000000000003,22.966500000000003,23.108582444480305,-0.005588993981083479,0.0239043824701195,0.9403669724770651,-0.08308548220761836,23.111129217763658,22.966500000000003,23.959364542624023,21.973635457375984,18839549.0
37,2024-01-17,23.13,23.55,23.05,23.09,8140790,23.032,23.0125,23.10520381821116,0.0,0.0034767492394609523,0.9808612440191382,-0.07629384355624325,23.10690337421093,23.0125,23.93256578712154,22.09243421287846,10698759.0
38,2024-01-18,23.42,23.76,23.13,23.38,10807747,23.056,23.077499999999997,23.155166760354582,0.03497122620628601,0.01607996523250743,1.1004784688995244,-0.09323721676606311,23.161522699368746,23.077499999999997,23.898535931004236,22.256464068995758,21506506.0
39,2024-01-19,23.59,23.67,23.09,23.09,6073096,23.056,23.128,23.14331825847193,-0.0017293558149589217,0.0,0.9117647058823479,-0.08231550384764574,23.147218159494997,23.128,23.801735853283763,22.454264146716238,15433410.0
40,2024-01-22,23.09,23.51,22.8,23.42,10291044,23.221999999999998,23.178,23.19362402965885,0.01429190125595503,-0.005520169851380041,1.4970059880239575,-0.09914532416686228,23.201774527596,23.178,23.774502084524528,22.581497915475474,25724454.0
41,2024-01-23,23.63,23.67,23.21,23.26,5576868,23.247999999999998,23.1885,23.205692387902694,-0.0051325919589391145,-0.02799832845800243,1.1366120218579283,-0.09843768681961507,23.213419622076803,23.1885,23.78290461144347,22.594095388556532,20147586.0
42,2024-01-24,23.21,23.51,23.09,23.09,5901293,23.248,23.18,23.18465740828402,0.0,-0.014090520922288685,1.039999999999992,-0.0832002195325181,23.188735697661443,23.18,23.77496129905097,22.585038700949028,14246293.0
43,2024-01-25,23.26,23.34,23.05,23.17,3550872,23.206,23.182,23.181992424959653,-0.010674637062339842,-0.0038693035253654084,1.0400000000000063,-0.07669564864339762,23.184988558129156,23.182,23.776522364680474,22.587477635319523,17797165.0
44,2024-01-26,23.21,24.01,23.21,23.84,24485664,23.356,23.2155,23.30163016587608,0.02493551160791041,0.0324815937635341,1.144999999999996,-0.12417274383119548,23.315990846503325,23.2155,23.878713072057064,22.552286927942934,42282829.0
45,2024-01-29,24.01,24.01,23.59,23.59,5423355,23.390000000000004,23.23,23.3540610448077,0.021654395842356067,0.044267374944665816,0.8488888888888937,-0.14001180423381854,23.37079267720266,23.23,23.91336628076326,22.54663371923674,36859474.0
46,2024-01-30,23.59,23.8,23.17,23.8,9843355,23.498,23.2905,23.435140854842665,0.027190332326283873,0.02896670990056216,1.2183908045977034,-0.16757788512779825,23.45663414176213,23.2905,23.949094196595656,22.631905803404347,46702829.0
47,2024-01-31,23.88,23.97,23.42,23.42,12420979,23.564,23.311,23.432387972143996,-0.017617449664429463,0.01429190125595503,1.0816326530612201,-0.15695213215153814,23.449307313409705,23.311,23.958258184880453,22.663741815119547,34281850.0
48,2024-02-01,23.42,23.76,23.38,23.63,6033109,23.656,23.342000000000002,23.468317431754176,0.0016956337431115465,0.010692899914456877,1.3016759776536304,-0.1635906204789528,23.485445850727764,23.342000000000002,23.987946062600802,22.696053937399203,40314959.0
49,2024-02-02,23.76,25.26,23.76,24.68,32634070,23.824,23.4215,23.688623353253416,0.036974789915966255,0.06886097877869202,2.620155038759691,-0.25068811850779227,23.72435668058221,23.4215,24.28992325358573,22.553076746414273,72949029.0
50,2024-02-05,24.93,25.05,24.72,24.85,5148797,24.076,23.4865,23.899782743570977,0.06105892399658419,0.06105892399658419,2.333333333333343,-0.3296313079206108,23.94948534446577,23.4865,24.5646909800558,22.4083090199442,78097826.0
51,2024-02-06,25.01,25.39,24.85,25.05,8202897,24.326,23.5425,24.108913153830798,0.0600931019889972,0.07695614789337912,2.567999999999998,-0.4036793189087682,24.169588275572618,23.5425,24.816282184139652,22.26871781586035,86300723.0
52,2024-02-07,25.05,25.26,24.89,25.14,7661292,24.669999999999998,23.6285,24.296383489497924,0.018638573743922304,0.0887830229536597,2.4080000000000013,-0.4642732953934079,24.363670620458095,23.6285,25.08640440810017,22.17059559189983,93962015.0
53,2024-02-15,25.22,25.26,24.68,24.85,11519385,24.914,23.708000000000002,24.397041036861935,0.0,0.0725075528700907,2.4080000000000013,-0.4833224416945541,24.46093649636648,23.708000000000002,25.252151615135745,22.16384838486426,82442630.0
54,2024-02-16,24.97,25.35,24.72,24.85,9595900,24.948,23.796,24.479397211977947,-0.007984031936127733,0.04236577181208068,2.1440000000000055,-0.49273903846388833,24.538749197093182,23.796,25.391604488653293,22.200395511346706,82442630.0
55,2024-02-19,24.93,24.93,24.34,24.55,12663505,24.887999999999998,23.894,24.49223408252741,-0.02346857597454255,0.04069520983467578,1.9280575539568332,-0.47056983036619826,24.540999357674547,23.894,25.41682839341453,22.371171606585467,69779125.0
56,2024-02-20,24.64,25.05,24.39,24.68,8317638,24.814,23.9715,24.526373340249698,-0.006841046277666019,0.036974789915966255,2.3032786885245855,-0.45820854390372645,24.56879948613964,23.9715,25.48837039310341,22.45462960689659,78096763.0
57,2024-02-21,24.72,25.01,24.51,24.68,6463977,24.722,24.051000000000002,24.554305460204297,-0.006841046277666019,0.05380017079419286,2.23770491803279,-0.4433020255196922,24.591039588911713,24.051000000000002,25.539749386848612,22.56225061315139,78096763.0
58,2024-02-22,24.68,24.8,24.3,24.34,8799045,24.619999999999997,24.099,24.51534083107624,-0.008553971486761736,0.03004655099449849,1.3205128205128176,-0.3994487472926629,24.540831671129375,24.099,25.55827018529271,22.63972981470729,69297718.0
59,2024-02-23,24.34,24.43,23.34,23.42,24758053,24.334,24.1155,24.31618795269874,-0.051053484602917254,-0.051053484602917254,0.9237668161434982,-0.2871483299091757,24.3166653369035,24.1155,25.533615502682128,22.697384497317874,44539665.0
60,2024-02-26,23.42,23.76,23.17,23.63,7824650,24.15,24.125999999999998,24.191426506753515,-0.0425445705024311,-0.04909456740442664,0.9237668161434982,-0.2126434635271366,24.179332269522803,24.125999999999998,25.52541942849244,22.726580571507554,52364315.0
61,2024-02-27,23.72,24.26,23.63,24.13,12301475,24.04,24.1695,24.180258050980147,-0.00862777321281849,-0.03672654690618771,1.3837837837837839,-0.191733457518108,24.169465815618246,24.1695,25.508352218565552,22.830647781434447,64665790.0
62,2024-02-28,24.18,24.26,23.72,24.01,8799806,23.906,24.2155,24.149302041711028,0.025192143467122063,-0.04494828957836117,1.1928934010152261,-0.16359332793818027,24.137572652494597,24.2155,25.457933520407263,22.973066479592735,55865984.0
63,2024-02-29,24.01,24.68,23.84,24.26,16370857,23.89,24.270000000000003,24.16942894321811,0.026661024121878985,-0.02374245472837022,0.7868020304568546,-0.1596249263819587,24.16205812199568,24.270000000000003,25.4108030412597,23.129196958740305,72236841.0
64,2024-03-01,24.47,24.47,24.13,24.26,7279110,24.058,24.291000000000004,24.185896408087544,0.00538748445917947,-0.02374245472837022,0.7005076142131941,-0.15469669238341766,24.181646497596546,24.291000000000004,25.413795383711665,23.168204616288342,72236841.0
65,2024-03-04,24.68,25.22,24.51,24.55,16904695,24.241999999999997,24.339000000000002,24.252097061162534,0.022490628904622945,0.0,0.746192893401016,-0.17220651825482847,24.25531719807724,24.339000000000002,25.41679306675115,23.261206933248854,89141536.0
66,2024-03-05,24.55,24.59,24.05,24.26,12115741,24.268,24.362000000000002,24.25353395913298,0.0,-0.017017828200972418,0.6106194690265454,-0.16082867221955865,24.256253758461792,24.362000000000002,25.410600069265286,23.313399930734718,77025795.0
67,2024-03-06,24.18,24.18,23.59,23.72,11084807,24.21,24.377000000000002,24.156527784745165,-0.022258862324814666,-0.03889789303079416,0.5498007968127467,-0.1070046769244648,24.149003006769433,24.377000000000002,25.376286060934984,23.37771393906502,65940988.0
68,2024-03-07,23.63,24.01,23.55,23.97,10101108,24.152,24.394,24.122613642064227,-0.023625254582484767,-0.015201314708299107,0.6494023904382402,-0.08355847346620493,24.11320240541555,24.394,25.350427563493717,23.43757243650628,76042096.0
69,2024-03-08,24.01,24.09,23.42,23.42,13474974,23.984,24.331,23.994865707143457,-0.03462489694971149,0.0,0.5905797101449224,-0.02036206365171722,23.97456192433244,24.331,25.37049177865664,23.29150822134336,62567122.0
70,2024-03-11,23.42,23.51,22.84,22.92,11167651,23.658,24.2345,23.79943557857192,-0.03372681281618872,-0.030046550994498378,0.46012269938650263,0.06926887923600589,23.763649539465952,24.2345,25.419306890772106,23.049693109227896,51399471.0
71,2024-03-12,22.75,23.17,22.75,22.96,8386992,23.398000000000003,24.130000000000003,23.64681092792248,-0.04213600333750511,-0.0484873601326149,0.4723926380368084,0.13551228031059637,23.60291963157276,24.130000000000003,25.378898462014053,22.881101537985952,59786463.0
72,2024-03-13,23.05,23.55,23.01,23.55,8293833,23.364,24.0505,23.629208941027482,0.005550811272416745,-0.019158683881715932,0.7294520547945211,0.1388025543113649,23.59233570525821,24.0505,25.22914284130878,22.87185715869122,68080296.0
73,2024-03-14,23.67,23.84,23.3,23.51,12328992,23.272000000000002,23.9835,23.607534588113396,0.02574171029668415,-0.0309150865622424,1.044117647058826,0.14298949201212352,23.575868564206573,23.9835,25.12246120723182,22.84453879276818,55751304.0
74,2024-03-15,23.51,24.18,23.42,23.51,15817470,23.29,23.916500000000003,23.589801026638234,0.023954703832752555,-0.0309150865622424,0.941176470588232,0.14464034642710644,23.56269485136526,23.916500000000003,24.996992577728484,22.83600742227152,55751304.0
75,2024-03-18,23.59,24.64,22.63,24.34,27382420,23.574,23.906,23.726200839976737,0.033545647558386404,-0.008553971486761736,1.102941176470594,0.07807460163625635,23.71815588109221,23.906,24.964427831117565,22.847572168882433,83133724.0
76,2024-03-19,24.68,25.01,24.01,24.01,14121970,23.784,23.8725,23.777800687253695,0.02126754572522338,-0.0103050288540808,1.0,0.05135699985839537,23.77652470487377,23.8725,24.868341352826853,22.876658647173144,69011754.0
77,2024-03-20,24.01,24.26,23.72,24.05,9301518,23.884,23.841,23.827291471389387,0.022968949383241233,0.013912310286678053,0.9066666666666663,0.026648257726360924,23.831219763899014,23.841,24.766678129805403,22.9153218701946,78313272.0
78,2024-03-21,24.39,25.72,24.05,25.72,40209143,24.326,23.910000000000004,24.17142029477313,0.056696795398520905,0.0730079265748853,1.6488888888888908,-0.12623350044233916,24.20897581111921,23.910000000000004,25.14600374722649,22.673996252773517,118522415.0
79,2024-03-22,26.18,26.35,25.81,26.35,18791582,24.894,24.0565,24.567525695723468,0.09745939192003328,0.12510674637062347,1.7999999999999972,-0.2948305075495341,24.63718064889537,24.0565,25.681363071154003,22.431636928845997,137313997.0
80,2024-03-25,26.44,27.02,26.1,26.31,18305687,25.288,24.1905,24.884339205591928,0.09397089397089387,0.14790575916230342,2.0250000000000057,-0.4203714047697069,24.9717445191163,24.1905,26.086650948910094,22.294349051089906,119008310.0
81,2024-03-26,26.35,27.02,26.02,26.77,12980416,25.839999999999996,24.3225,25.22718662275703,0.04082426127527228,0.1659407665505226,3.0890410958904226,-0.5506342569533764,25.33139561529304,24.3225,26.541071138083442,22.10392886191656,131988726.0
82,2024-03-27,26.81,27.27,26.44,26.85,12118261,26.4,24.4645,25.52224360043757,0.018975332068311257,0.14012738853503182,2.972602739726028,-0.6527987792402605,25.635116492234435,24.4645,26.946735622218515,21.982264377781487,144106987.0
83,2024-03-28,27.19,27.27,26.77,26.85,8645323,26.625999999999998,24.594,25.763653854903467,0.020524515393386622,0.14206720544449158,4.769230769230774,-0.7254029060548781,25.87809319378755,24.594,27.29216623887995,21.895833761120052,144106987.0
84,2024-03-29,26.85,26.94,26.44,26.64,8917968,26.684000000000005,24.713,25.92298951764829,-0.004856182293612177,0.13313483623989786,6.999999999999986,-0.7572676446582989,26.03047455503004,24.713,27.5552311473096,21.870768852690404,135189019.0
85,2024-04-01,26.56,27.77,26.35,27.48,15559636,26.918,24.8595,26.206082332621325,0.02346368715083802,0.12900575184880858,8.290322580645153,-0.8406116120010552,26.320379644024037,24.8595,27.95694529708291,21.76205470291709,150748655.0
86,2024-04-02,27.44,28.02,27.1,27.56,11963657,27.076,25.0245,26.45224918123563,0.026443202979515634,0.14785506039150342,7.467741935483858,-0.902711738984685,26.56830371521923,25.0245,28.331942802942603,21.717057197057397,162712312.0
87,2024-04-03,27.44,27.61,26.77,26.98,11620757,27.101999999999997,25.1875,26.548203875556425,0.01276276276276267,0.12182952182952178,3.9913793103448256,-0.8948105650945379,26.650642972175387,25.1875,28.54519266014625,21.82980733985375,151091555.0
88,2024-04-04,26.85,27.82,26.18,27.19,17136138,27.170000000000005,25.3485,26.66489408000071,-0.010553129548762752,0.05715396578538123,4.172413793103445,-0.8951750520456301,26.758514377740312,25.3485,28.768603260983426,21.928396739016577,168227693.0
89,2024-04-05,26.52,27.52,26.35,26.94,11751183,27.23,25.524500000000003,26.7149133381824,-0.022496371552975236,0.022390891840607274,2.843971631205676,-0.8653161737076438,26.794811502192253,25.524500000000003,28.888566930931884,22.160433069068123,156476510.0
90,2024-04-08,26.77,27.02,26.52,26.64,7195639,27.062,25.710500000000003,26.701292731240144,-0.012601927353595221,0.012542759407069726,2.9057971014492665,-0.8081296886997364,26.763849201753803,25.710500000000003,28.87359292340665,22.547407076593355,149280871.0
91,2024-04-09,26.73,26.94,26.23,26.94,8157175,26.938,25.909499999999998,26.744694052832845,-0.009194556822361144,0.00635039223010847,3.0942028985507193,-0.7780476313436857,26.799079361403045,25.909499999999998,28.83592749692125,22.983072503078745,157438046.0
92,2024-04-10,26.94,27.1,26.39,26.44,7675821,26.830000000000002,26.054000000000002,26.689295134135964,-0.018559762435040872,-0.015270018621973969,1.3829787234042499,-0.705726388328614,26.72726348912244,26.054000000000002,28.76753255874485,23.340467441255154,149762225.0
93,2024-04-11,26.06,26.73,26.02,26.44,8741541,26.68,26.200499999999998,26.64396874611124,-0.007507507507507505,-0.015270018621973969,1.0478723404255277,-0.6410219798315815,26.66981079129795,26.200499999999998,28.63806975608687,23.762930243913125,149762225.0
94,2024-04-12,26.64,26.98,26.52,26.73,9128599,26.637999999999998,26.3615,26.659610792272833,-0.007795100222717233,0.0033783783783782884,1.2282608695652186,-0.6061564520366787,26.681848633038364,26.3615,28.451398259926076,24.271601740073923,158890824.0
95,2024-04-15,26.69,27.36,24.89,24.89,18859547,26.288,26.389,26.33786337549595,-0.05862329803328292,-0.09425036390101893,0.4891304347826093,-0.42515176271546906,26.323478906430694,26.389,28.378984395601325,24.399015604398674,140031277.0
96,2024-04-16,24.68,24.8,23.34,24.39,17578512,25.778000000000002,26.408000000000005,25.983706398133048,-0.07753403933434189,-0.11502177068214803,0.41148325358851423,-0.23860789771776325,25.936783125144558,26.408000000000005,28.3075467603449,24.50845323965511,122452765.0
97,2024-04-17,24.43,24.47,23.42,23.42,11292722,25.174,26.3765,25.517577962108856,-0.12383090160867938,-0.13194959229058556,0.3339805825242763,-0.01235720123559858,25.433426500115647,26.3765,28.453312081304556,24.299687918695444,111160043.0
98,2024-04-19,22.59,23.05,21.83,21.92,16161325,24.270000000000003,26.186500000000002,24.863472878089063,-0.11932503013258333,-0.1938212578153733,0.26708074534161597,0.2847036829169305,24.73074120009252,26.186500000000002,29.059050856129893,23.31394914387011,94998718.0
99,2024-04-22,22.38,22.55,21.92,22.29,7564071,23.381999999999998,25.983500000000003,24.395568718436508,-0.08610086100861014,-0.17260579064587978,0.1940993788819867,0.48468353593766267,24.24259296007402,25.983500000000003,29.340398788120396,22.62660121187961,102562789.0
100,2024-04-23,22.34,22.42,21.16,21.16,10152400,22.636000000000003,25.726,23.807283496902595,-0.09649871904355256,-0.20570570570570568,0.15455746367238987,0.7259818990059053,23.626074368059218,25.726,29.709124401773057,21.74287559822694,92410389.0
101,2024-04-24,21.71,22.63,21.5,22.63,11884782,22.284,25.519,23.593231952011212,0.03239051094890488,-0.15998515219005205,0.37768240343348225,0.7894950678028891,23.426859494447374,25.519,29.699112816407556,21.33888718359244,104295171.0
102,2024-04-25,22.38,22.55,22.17,22.34,5095037,22.068,25.2935,23.365371597100083,0.0022431583669806354,-0.15506807866868388,0.3337912087912116,0.8533929058312602,23.2094875955579,25.2935,29.653988987547876,20.933011012452127,99200134.0
103,2024-04-26,22.0,22.59,21.83,22.13,7158885,22.11,25.057499999999997,23.14075857944552,0.045841209829867724,-0.16301059001512863,0.3356353591160257,0.9104821760149591,22.993590076446317,25.057499999999997,29.5715010260475,20.543498973952495,92041249.0
104,2024-05-02,22.34,22.42,21.67,21.96,4688729,22.044,24.823500000000003,22.926075201364515,-0.029606716747680006,-0.17845117845117842,0.3417721518987378,0.9583956250077108,22.786872061157055,24.823500000000003,29.47520155625026,20.171798443749747,87352520.0
105,2024-05-03,22.17,22.96,22.08,22.55,12103195,22.322000000000003,24.577,22.857697892025513,0.009400179051029633,-0.09401366010445966,0.3825597749648324,0.9379472374663358,22.739497648925646,24.577,29.157935781210973,19.99606421878903,99455715.0
106,2024-05-06,22.84,23.38,22.59,23.34,8632070,22.464,24.366,22.94538918438451,0.05467690917306833,-0.043050430504305126,0.5310136157337411,0.8482176205895726,22.859598119140518,24.366,28.75306423836932,19.97893576163068,108087785.0
107,2024-05-07,23.51,23.51,22.92,23.09,8056941,22.613999999999997,24.1715,22.97168205995096,0.051457194899817704,-0.014090520922288685,0.5116618075801682,0.7881933609785499,22.905678495312415,24.1715,28.413114762030347,19.929885237969657,100030844.0
108,2024-05-08,22.59,23.09,22.29,22.71,11299185,22.73,23.947499999999998,22.92410350359624,0.0070953436807095205,0.036040145985401395,0.4447513812154682,0.7624969369416732,22.866542796249934,23.947499999999998,27.986253716054918,19.908746283945078,88731659.0
109,2024-05-09,23.01,23.09,22.42,22.46,11543889,22.830000000000002,23.723499999999998,22.839721048396925,-0.037703513281919454,0.007626738447734427,0.5699115044247804,0.7536180071470611,22.785234236999948,23.723499999999998,27.555054720860372,19.891945279139623,77187770.0
110,2024-05-10,23.15,23.7,23.01,23.33,8302469,22.985999999999997,23.558,22.92886267596112,0.01039411000433077,0.10255198487712658,0.794174757281553,0.6686716318704029,22.89418738959996,23.558,27.13673603091195,19.97926396908805,85490239.0
111,2024-05-13,23.93,23.93,23.38,23.61,5277335,23.04,23.3915,23.05270582578637,0.0396301188903565,0.043305346884666474,1.0454545454545467,0.572161832073931,23.03734991167997,23.3915,26.598244701242592,20.18475529875741,90767574.0
112,2024-05-14,23.61,23.7,23.19,23.43,4276462,23.107999999999997,23.241,23.121304766552484,0.04318788958147812,0.04879140555058181,1.5279720279720266,0.5043873526655958,23.11587992934398,23.241,26.11008677933737,20.37191322066263,86491112.0
113,2024-05-15,23.24,23.7,23.24,23.61,6027432,23.288,23.0995,23.210158445361124,0.012001714530647245,0.06687754179846372,1.461538461538467,0.43118071093353194,23.214703943475186,23.0995,25.553390359151546,20.645609640848452,92518544.0
